zipcode,state,county_code,name,rate_area
77508,TX,48201,Harris,10
77079,TX,48201,Harris,10
77043,TX,48201,Harris,10
77076,TX,48201,Harris,10
77057,TX,48201,Harris,10
77381,TX,48201,Harris,10
77075,TX,48201,Harris,10
77478,TX,48201,Harris,10
77025,TX,48201,Harris,10
77050,TX,48201,Harris,10
77382,TX,48201,Harris,10
77236,TX,48201,Harris,10
77266,TX,48201,Harris,10
77237,TX,48201,Harris,10
77028,TX,48201,Harris,10
77234,TX,48201,Harris,10
77267,TX,48201,Harris,10
77505,TX,48201,Harris,10
77292,TX,48201,Harris,10
77502,TX,48201,Harris,10
77506,TX,48201,Harris,10
77271,TX,48201,Harris,10
77507,TX,48201,Harris,10
77235,TX,48201,Harris,10
77477,TX,48201,Harris,10
77046,TX,48201,Harris,10
77396,TX,48201,Harris,10
77522,TX,48201,Harris,10
77291,TX,48201,Harris,10
77005,TX,48201,Harris,10
77059,TX,48201,Harris,10
77535,TX,48201,Harris,10
77019,TX,48201,Harris,10
77027,TX,48201,Harris,10
77270,TX,48201,Harris,10
77498,TX,48201,Harris,10
77520,TX,48201,Harris,10
77547,TX,48201,Harris,10
77492,TX,48201,Harris,10
77215,TX,48201,Harris,10
77099,TX,48201,Harris,10
77240,TX,48201,Harris,10
77006,TX,48201,Harris,10
77045,TX,48201,Harris,10
77096,TX,48201,Harris,10
77536,TX,48201,Harris,10
77501,TX,48201,Harris,10
77078,TX,48201,Harris,10
77241,TX,48201,Harris,10
77325,TX,48201,Harris,10
77521,TX,48201,Harris,10
77098,TX,48201,Harris,10
77586,TX,48201,Harris,10
77213,TX,48201,Harris,10
77244,TX,48201,Harris,10
77210,TX,48201,Harris,10
77243,TX,48201,Harris,10
77001,TX,48201,Harris,10
77587,TX,48201,Harris,10
77049,TX,48201,Harris,10
77290,TX,48201,Harris,10
77269,TX,48201,Harris,10
77004,TX,48201,Harris,10
77018,TX,48201,Harris,10
77212,TX,48201,Harris,10
77003,TX,48201,Harris,10
77389,TX,48201,Harris,10
77491,TX,48201,Harris,10
77048,TX,48201,Harris,10
77002,TX,48201,Harris,10
77047,TX,48201,Harris,10
77391,TX,48201,Harris,10
77255,TX,48201,Harris,10
77256,TX,48201,Harris,10
77242,TX,48201,Harris,10
77388,TX,48201,Harris,10
75640,TX,48203,Harrison,26
75671,TX,48203,Harrison,26
75651,TX,48203,Harrison,26
75601,TX,48203,Harrison,26
75661,TX,48203,Harrison,26
75670,TX,48203,Harrison,26
75650,TX,48203,Harrison,26
75672,TX,48203,Harrison,26
75688,TX,48203,Harrison,26
75602,TX,48203,Harrison,26
75683,TX,48203,Harrison,26
75694,TX,48203,Harrison,26
75692,TX,48203,Harrison,26
75659,TX,48203,Harrison,26
75605,TX,48203,Harrison,26
75642,TX,48203,Harrison,26
75657,TX,48203,Harrison,26
79022,TX,48205,Hartley,26
79044,TX,48205,Hartley,26
79018,TX,48205,Hartley,26
76371,TX,48207,Haskell,26
76388,TX,48207,Haskell,26
79547,TX,48207,Haskell,26
76363,TX,48207,Haskell,26
79544,TX,48207,Haskell,26
79548,TX,48207,Haskell,26
79529,TX,48207,Haskell,26
79553,TX,48207,Haskell,26
79539,TX,48207,Haskell,26
79533,TX,48207,Haskell,26
79521,TX,48207,Haskell,26
79503,TX,48207,Haskell,26
78640,TX,48209,Hays,3
78663,TX,48209,Hays,3
78130,TX,48209,Hays,3
78656,TX,48209,Hays,3
78736,TX,48209,Hays,3
78676,TX,48209,Hays,3
78623,TX,48209,Hays,3
78620,TX,48209,Hays,3
78667,TX,48209,Hays,3
78652,TX,48209,Hays,3
78619,TX,48209,Hays,3
78737,TX,48209,Hays,3
78738,TX,48209,Hays,3
78666,TX,48209,Hays,3
78610,TX,48209,Hays,3
79046,TX,48211,Hemphill,26
79011,TX,48211,Hemphill,26
79061,TX,48211,Hemphill,26
79014,TX,48211,Hemphill,26
75778,TX,48213,Henderson,26
75752,TX,48213,Henderson,26
75124,TX,48213,Henderson,26
75803,TX,48213,Henderson,26
75782,TX,48213,Henderson,26
75751,TX,48213,Henderson,26
75143,TX,48213,Henderson,26
75147,TX,48213,Henderson,26
75853,TX,48213,Henderson,26
75148,TX,48213,Henderson,26
75758,TX,48213,Henderson,26
75756,TX,48213,Henderson,26
75156,TX,48213,Henderson,26
75163,TX,48213,Henderson,26
75763,TX,48213,Henderson,26
75770,TX,48213,Henderson,26
78595,TX,48215,Hidalgo,15
78589,TX,48215,Hidalgo,15
78505,TX,48215,Hidalgo,15
78516,TX,48215,Hidalgo,15
78569,TX,48215,Hidalgo,15
78549,TX,48215,Hidalgo,15
78504,TX,48215,Hidalgo,15
78501,TX,48215,Hidalgo,15
78557,TX,48215,Hidalgo,15
78596,TX,48215,Hidalgo,15
78563,TX,48215,Hidalgo,15
78537,TX,48215,Hidalgo,15
78565,TX,48215,Hidalgo,15
78573,TX,48215,Hidalgo,15
78570,TX,48215,Hidalgo,15
78579,TX,48215,Hidalgo,15
78536,TX,48215,Hidalgo,15
78574,TX,48215,Hidalgo,15
78572,TX,48215,Hidalgo,15
78599,TX,48215,Hidalgo,15
78539,TX,48215,Hidalgo,15
78538,TX,48215,Hidalgo,15
78503,TX,48215,Hidalgo,15
78562,TX,48215,Hidalgo,15
78541,TX,48215,Hidalgo,15
78540,TX,48215,Hidalgo,15
78542,TX,48215,Hidalgo,15
78502,TX,48215,Hidalgo,15
78577,TX,48215,Hidalgo,15
78558,TX,48215,Hidalgo,15
78543,TX,48215,Hidalgo,15
78576,TX,48215,Hidalgo,15
78560,TX,48215,Hidalgo,15
76692,TX,48217,Hill,26
76627,TX,48217,Hill,26
76650,TX,48217,Hill,26
76676,TX,48217,Hill,26
76628,TX,48217,Hill,26
76055,TX,48217,Hill,26
76660,TX,48217,Hill,26
76666,TX,48217,Hill,26
76670,TX,48217,Hill,26
76631,TX,48217,Hill,26
76673,TX,48217,Hill,26
76050,TX,48217,Hill,26
76691,TX,48217,Hill,26
76636,TX,48217,Hill,26
76093,TX,48217,Hill,26
76622,TX,48217,Hill,26
76648,TX,48217,Hill,26
76621,TX,48217,Hill,26
76645,TX,48217,Hill,26
79380,TX,48219,Hockley,26
79339,TX,48219,Hockley,26
79358,TX,48219,Hockley,26
79338,TX,48219,Hockley,26
79367,TX,48219,Hockley,26
79407,TX,48219,Hockley,26
79336,TX,48219,Hockley,26
79382,TX,48219,Hockley,26
79313,TX,48219,Hockley,26
79353,TX,48219,Hockley,26
79372,TX,48219,Hockley,26
79363,TX,48219,Hockley,26
76433,TX,48221,Hood,26
76462,TX,48221,Hood,26
76033,TX,48221,Hood,26
76467,TX,48221,Hood,26
76035,TX,48221,Hood,26
76087,TX,48221,Hood,26
76044,TX,48221,Hood,26
76048,TX,48221,Hood,26
76049,TX,48221,Hood,26
76476,TX,48221,Hood,26
75440,TX,48223,Hopkins,26
75472,TX,48223,Hopkins,26
75483,TX,48223,Hopkins,26
75471,TX,48223,Hopkins,26
75431,TX,48223,Hopkins,26
75453,TX,48223,Hopkins,26
75420,TX,48223,Hopkins,26
75433,TX,48223,Hopkins,26
75478,TX,48223,Hopkins,26
75481,TX,48223,Hopkins,26
75422,TX,48223,Hopkins,26
75494,TX,48223,Hopkins,26
75437,TX,48223,Hopkins,26
75482,TX,48223,Hopkins,26
75497,TX,48223,Hopkins,26
75851,TX,48225,Houston,26
75849,TX,48225,Houston,26
75835,TX,48225,Houston,26
75858,TX,48225,Houston,26
75844,TX,48225,Houston,26
75856,TX,48225,Houston,26
75839,TX,48225,Houston,26
75862,TX,48225,Houston,26
75847,TX,48225,Houston,26
79512,TX,48227,Howard,26
79511,TX,48227,Howard,26
79721,TX,48227,Howard,26
79733,TX,48227,Howard,26
79713,TX,48227,Howard,26
79748,TX,48227,Howard,26
79720,TX,48227,Howard,26
79938,TX,48229,Hudspeth,26
79851,TX,48229,Hudspeth,26
79837,TX,48229,Hudspeth,26
79839,TX,48229,Hudspeth,26
79847,TX,48229,Hudspeth,26
75449,TX,48231,Hunt,8
75428,TX,48231,Hunt,8
75453,TX,48231,Hunt,8
75429,TX,48231,Hunt,8
75135,TX,48231,Hunt,8
75452,TX,48231,Hunt,8
75474,TX,48231,Hunt,8
75433,TX,48231,Hunt,8
75469,TX,48231,Hunt,8
75442,TX,48231,Hunt,8
75403,TX,48231,Hunt,8
75401,TX,48231,Hunt,8
75169,TX,48231,Hunt,8
75160,TX,48231,Hunt,8
75423,TX,48231,Hunt,8
75189,TX,48231,Hunt,8
75402,TX,48231,Hunt,8
75422,TX,48231,Hunt,8
75458,TX,48231,Hunt,8
75496,TX,48231,Hunt,8
75404,TX,48231,Hunt,8
79081,TX,48233,Hutchinson,26
79083,TX,48233,Hutchinson,26
79036,TX,48233,Hutchinson,26
79080,TX,48233,Hutchinson,26
79008,TX,48233,Hutchinson,26
79007,TX,48233,Hutchinson,26
79078,TX,48233,Hutchinson,26
79062,TX,48233,Hutchinson,26
76904,TX,48235,Irion,18
76901,TX,48235,Irion,18
76930,TX,48235,Irion,18
76941,TX,48235,Irion,18
76389,TX,48237,Jack,26
76487,TX,48237,Jack,26
76426,TX,48237,Jack,26
76427,TX,48237,Jack,26
76230,TX,48237,Jack,26
76458,TX,48237,Jack,26
76431,TX,48237,Jack,26
76449,TX,48237,Jack,26
76486,TX,48237,Jack,26
76365,TX,48237,Jack,26
76459,TX,48237,Jack,26
77962,TX,48239,Jackson,26
77465,TX,48239,Jackson,26
77961,TX,48239,Jackson,26
77969,TX,48239,Jackson,26
77957,TX,48239,Jackson,26
77455,TX,48239,Jackson,26
77970,TX,48239,Jackson,26
77991,TX,48239,Jackson,26
77971,TX,48239,Jackson,26
75956,TX,48241,Jasper,26
75966,TX,48241,Jasper,26
75931,TX,48241,Jasper,26
77615,TX,48241,Jasper,26
75933,TX,48241,Jasper,26
75980,TX,48241,Jasper,26
75951,TX,48241,Jasper,26
77612,TX,48241,Jasper,26
79734,TX,48243,Jeff Davis,26
79854,TX,48243,Jeff Davis,26
77701,TX,48245,Jefferson,4
77720,TX,48245,Jefferson,4
77665,TX,48245,Jefferson,4
77708,TX,48245,Jefferson,4
77713,TX,48245,Jefferson,4
77629,TX,48245,Jefferson,4
77627,TX,48245,Jefferson,4
77710,TX,48245,Jefferson,4
77709,TX,48245,Jefferson,4
77704,TX,48245,Jefferson,4
77651,TX,48245,Jefferson,4
77702,TX,48245,Jefferson,4
77613,TX,48245,Jefferson,4
77725,TX,48245,Jefferson,4
77642,TX,48245,Jefferson,4
77619,TX,48245,Jefferson,4
77707,TX,48245,Jefferson,4
77640,TX,48245,Jefferson,4
77643,TX,48245,Jefferson,4
77703,TX,48245,Jefferson,4
77641,TX,48245,Jefferson,4
77622,TX,48245,Jefferson,4
77726,TX,48245,Jefferson,4
77706,TX,48245,Jefferson,4
77705,TX,48245,Jefferson,4
77655,TX,48245,Jefferson,4
78360,TX,48247,Jim Hogg,26
78361,TX,48247,Jim Hogg,26
78355,TX,48249,Jim Wells,26
78380,TX,48249,Jim Wells,26
78383,TX,48249,Jim Wells,26
78372,TX,48249,Jim Wells,26
78384,TX,48249,Jim Wells,26
78332,TX,48249,Jim Wells,26
78375,TX,48249,Jim Wells,26
78342,TX,48249,Jim Wells,26
78333,TX,48249,Jim Wells,26
76097,TX,48251,Johnson,8
76028,TX,48251,Johnson,8
76009,TX,48251,Johnson,8
76084,TX,48251,Johnson,8
76036,TX,48251,Johnson,8
76061,TX,48251,Johnson,8
76031,TX,48251,Johnson,8
76033,TX,48251,Johnson,8
76035,TX,48251,Johnson,8
76058,TX,48251,Johnson,8
76059,TX,48251,Johnson,8
76049,TX,48251,Johnson,8
76044,TX,48251,Johnson,8
76063,TX,48251,Johnson,8
76050,TX,48251,Johnson,8
76093,TX,48251,Johnson,8
76070,TX,48251,Johnson,8
79536,TX,48253,Jones,1
79601,TX,48253,Jones,1
79553,TX,48253,Jones,1
79561,TX,48253,Jones,1
79533,TX,48253,Jones,1
79501,TX,48253,Jones,1
79520,TX,48253,Jones,1
79525,TX,48253,Jones,1
79503,TX,48253,Jones,1
79560,TX,48253,Jones,1
78117,TX,48255,Karnes,26
78116,TX,48255,Karnes,26
78119,TX,48255,Karnes,26
78144,TX,48255,Karnes,26
78118,TX,48255,Karnes,26
78111,TX,48255,Karnes,26
78151,TX,48255,Karnes,26
78141,TX,48255,Karnes,26
78113,TX,48255,Karnes,26
75114,TX,48257,Kaufman,8
75169,TX,48257,Kaufman,8
75157,TX,48257,Kaufman,8
75118,TX,48257,Kaufman,8
75126,TX,48257,Kaufman,8
75143,TX,48257,Kaufman,8
75142,TX,48257,Kaufman,8
75147,TX,48257,Kaufman,8
75474,TX,48257,Kaufman,8
75156,TX,48257,Kaufman,8
75182,TX,48257,Kaufman,8
75158,TX,48257,Kaufman,8
75159,TX,48257,Kaufman,8
75160,TX,48257,Kaufman,8
75161,TX,48257,Kaufman,8
78074,TX,48259,Kendall,19
78013,TX,48259,Kendall,19
78606,TX,48259,Kendall,19
78624,TX,48259,Kendall,19
78006,TX,48259,Kendall,19
78027,TX,48259,Kendall,19
78015,TX,48259,Kendall,19
78070,TX,48259,Kendall,19
78004,TX,48259,Kendall,19
78338,TX,48261,Kenedy,26
78385,TX,48261,Kenedy,26
79528,TX,48263,Kent,26
79518,TX,48263,Kent,26
79549,TX,48263,Kent,26
79370,TX,48263,Kent,26
78624,TX,48265,Kerr,26
76849,TX,48265,Kerr,26
78028,TX,48265,Kerr,26
78013,TX,48265,Kerr,26
78029,TX,48265,Kerr,26
78025,TX,48265,Kerr,26
78058,TX,48265,Kerr,26
78024,TX,48265,Kerr,26
78631,TX,48265,Kerr,26
78010,TX,48265,Kerr,26
76859,TX,48267,Kimble,26
76883,TX,48267,Kimble,26
76849,TX,48267,Kimble,26
76854,TX,48267,Kimble,26
76874,TX,48267,Kimble,26
76856,TX,48267,Kimble,26
78058,TX,48267,Kimble,26
76841,TX,48267,Kimble,26
78631,TX,48267,Kimble,26
79236,TX,48269,King,26
79248,TX,48269,King,26
79529,TX,48269,King,26
78832,TX,48271,Kinney,26
78877,TX,48271,Kinney,26
78364,TX,48273,Kleberg,26
78363,TX,48273,Kleberg,26
78379,TX,48273,Kleberg,26
76371,TX,48275,Knox,26
76363,TX,48275,Knox,26
79529,TX,48275,Knox,26
79227,TX,48275,Knox,26
79505,TX,48275,Knox,26
76380,TX,48275,Knox,26
75486,TX,48277,Lamar,26
75417,TX,48277,Lamar,26
75468,TX,48277,Lamar,26
75470,TX,48277,Lamar,26
75473,TX,48277,Lamar,26
75436,TX,48277,Lamar,26
75462,TX,48277,Lamar,26
75411,TX,48277,Lamar,26
75434,TX,48277,Lamar,26
75477,TX,48277,Lamar,26
75435,TX,48277,Lamar,26
75421,TX,48277,Lamar,26
75425,TX,48277,Lamar,26
75461,TX,48277,Lamar,26
75446,TX,48277,Lamar,26
75460,TX,48277,Lamar,26
75416,TX,48277,Lamar,26
79031,TX,48279,Lamb,26
79339,TX,48279,Lamb,26
79027,TX,48279,Lamb,26
79064,TX,48279,Lamb,26
79082,TX,48279,Lamb,26
79041,TX,48279,Lamb,26
79326,TX,48279,Lamb,26
79043,TX,48279,Lamb,26
79313,TX,48279,Lamb,26
79369,TX,48279,Lamb,26
79371,TX,48279,Lamb,26
79312,TX,48279,Lamb,26
79324,TX,48279,Lamb,26
79347,TX,48279,Lamb,26
76844,TX,48281,Lampasas,11
76550,TX,48281,Lampasas,11
76824,TX,48281,Lampasas,11
76528,TX,48281,Lampasas,11
76853,TX,48281,Lampasas,11
76522,TX,48281,Lampasas,11
76871,TX,48281,Lampasas,11
76525,TX,48281,Lampasas,11
76539,TX,48281,Lampasas,11
78001,TX,48283,La Salle,26
78014,TX,48283,La Salle,26
78021,TX,48283,La Salle,26
78019,TX,48283,La Salle,26
78941,TX,48285,Lavaca,26
77984,TX,48285,Lavaca,26
77995,TX,48285,Lavaca,26
77964,TX,48285,Lavaca,26
78956,TX,48285,Lavaca,26
77975,TX,48285,Lavaca,26
77987,TX,48285,Lavaca,26
77986,TX,48285,Lavaca,26
78945,TX,48287,Lee,26
78946,TX,48287,Lee,26
78947,TX,48287,Lee,26
78948,TX,48287,Lee,26
78650,TX,48287,Lee,26
76578,TX,48287,Lee,26
78659,TX,48287,Lee,26
78942,TX,48287,Lee,26
77853,TX,48287,Lee,26
78621,TX,48287,Lee,26
75852,TX,48289,Leon,26
75850,TX,48289,Leon,26
75846,TX,48289,Leon,26
75833,TX,48289,Leon,26
75831,TX,48289,Leon,26
77850,TX,48289,Leon,26
75838,TX,48289,Leon,26
75855,TX,48289,Leon,26
77871,TX,48289,Leon,26
77865,TX,48289,Leon,26
77855,TX,48289,Leon,26
77357,TX,48291,Liberty,10
77575,TX,48291,Liberty,10
77532,TX,48291,Liberty,10
77368,TX,48291,Liberty,10
77369,TX,48291,Liberty,10
77371,TX,48291,Liberty,10
77372,TX,48291,Liberty,10
77582,TX,48291,Liberty,10
77564,TX,48291,Liberty,10
77538,TX,48291,Liberty,10
77533,TX,48291,Liberty,10
77561,TX,48291,Liberty,10
77327,TX,48291,Liberty,10
77328,TX,48291,Liberty,10
77535,TX,48291,Liberty,10
76686,TX,48293,Limestone,26
76693,TX,48293,Limestone,26
76673,TX,48293,Limestone,26
76678,TX,48293,Limestone,26
76653,TX,48293,Limestone,26
75838,TX,48293,Limestone,26
76687,TX,48293,Limestone,26
76642,TX,48293,Limestone,26
76667,TX,48293,Limestone,26
75846,TX,48293,Limestone,26
76664,TX,48293,Limestone,26
76635,TX,48293,Limestone,26
76648,TX,48293,Limestone,26
76624,TX,48293,Limestone,26
79070,TX,48295,Lipscomb,26
79056,TX,48295,Lipscomb,26
79034,TX,48295,Lipscomb,26
79024,TX,48295,Lipscomb,26
79046,TX,48295,Lipscomb,26
79005,TX,48295,Lipscomb,26
79014,TX,48295,Lipscomb,26
78102,TX,48297,Live Oak,26
78350,TX,48297,Live Oak,26
78075,TX,48297,Live Oak,26
78060,TX,48297,Live Oak,26
78071,TX,48297,Live Oak,26
78368,TX,48297,Live Oak,26
78022,TX,48297,Live Oak,26
78383,TX,48297,Live Oak,26
78663,TX,48299,Llano,26
76832,TX,48299,Llano,26
78639,TX,48299,Llano,26
76885,TX,48299,Llano,26
78607,TX,48299,Llano,26
78611,TX,48299,Llano,26
76831,TX,48299,Llano,26
78657,TX,48299,Llano,26
78624,TX,48299,Llano,26
78672,TX,48299,Llano,26
78609,TX,48299,Llano,26
76869,TX,48299,Llano,26
78643,TX,48299,Llano,26
79754,TX,48301,Loving,26
79366,TX,48303,Lubbock,14
79329,TX,48303,Lubbock,14
79313,TX,48303,Lubbock,14
79364,TX,48303,Lubbock,14
79406,TX,48303,Lubbock,14
79382,TX,48303,Lubbock,14
79403,TX,48303,Lubbock,14
79358,TX,48303,Lubbock,14
79404,TX,48303,Lubbock,14
79402,TX,48303,Lubbock,14
79401,TX,48303,Lubbock,14
79411,TX,48303,Lubbock,14
79407,TX,48303,Lubbock,14
79250,TX,48303,Lubbock,14
79410,TX,48303,Lubbock,14
79409,TX,48303,Lubbock,14
79408,TX,48303,Lubbock,14
79423,TX,48303,Lubbock,14
79343,TX,48303,Lubbock,14
79416,TX,48303,Lubbock,14
79412,TX,48303,Lubbock,14
79415,TX,48303,Lubbock,14
79414,TX,48303,Lubbock,14
79413,TX,48303,Lubbock,14
79424,TX,48303,Lubbock,14
79311,TX,48303,Lubbock,14
79499,TX,48303,Lubbock,14
79453,TX,48303,Lubbock,14
79452,TX,48303,Lubbock,14
79430,TX,48303,Lubbock,14
79493,TX,48303,Lubbock,14
79457,TX,48303,Lubbock,14
79350,TX,48303,Lubbock,14
79491,TX,48303,Lubbock,14
79490,TX,48303,Lubbock,14
79464,TX,48303,Lubbock,14
79363,TX,48303,Lubbock,14
79351,TX,48305,Lynn,26
79356,TX,48305,Lynn,26
79364,TX,48305,Lynn,26
79345,TX,48305,Lynn,26
79423,TX,48305,Lynn,26
79381,TX,48305,Lynn,26
79383,TX,48305,Lynn,26
79373,TX,48305,Lynn,26
76871,TX,48307,McCulloch,26
76872,TX,48307,McCulloch,26
76887,TX,48307,McCulloch,26
76852,TX,48307,McCulloch,26
76858,TX,48307,McCulloch,26
76825,TX,48307,McCulloch,26
76842,TX,48307,McCulloch,26
76836,TX,48307,McCulloch,26
76691,TX,48309,McLennan,24
76643,TX,48309,McLennan,24
76524,TX,48309,McLennan,24
76557,TX,48309,McLennan,24
76798,TX,48309,McLennan,24
76689,TX,48309,McLennan,24
76716,TX,48309,McLennan,24
76705,TX,48309,McLennan,24
76797,TX,48309,McLennan,24
76673,TX,48309,McLennan,24
76638,TX,48309,McLennan,24
76561,TX,48309,McLennan,24
76654,TX,48309,McLennan,24
76655,TX,48309,McLennan,24
76704,TX,48309,McLennan,24
76799,TX,48309,McLennan,24
76657,TX,48309,McLennan,24
76630,TX,48309,McLennan,24
76640,TX,48309,McLennan,24
76703,TX,48309,McLennan,24
76702,TX,48309,McLennan,24
76701,TX,48309,McLennan,24
76633,TX,48309,McLennan,24
76715,TX,48309,McLennan,24
76664,TX,48309,McLennan,24
76682,TX,48309,McLennan,24
76710,TX,48309,McLennan,24
76706,TX,48309,McLennan,24
76714,TX,48309,McLennan,24
76684,TX,48309,McLennan,24
76708,TX,48309,McLennan,24
76624,TX,48309,McLennan,24
76621,TX,48309,McLennan,24
76707,TX,48309,McLennan,24
76711,TX,48309,McLennan,24
76622,TX,48309,McLennan,24
76712,TX,48309,McLennan,24
78072,TX,48311,McMullen,26
78075,TX,48311,McMullen,26
78007,TX,48311,McMullen,26
78021,TX,48311,McMullen,26
78022,TX,48311,McMullen,26
75852,TX,48313,Madison,26
77871,TX,48313,Madison,26
77864,TX,48313,Madison,26
77872,TX,48313,Madison,26
75651,TX,48315,Marion,26
75555,TX,48315,Marion,26
75668,TX,48315,Marion,26
75564,TX,48315,Marion,26
75640,TX,48315,Marion,26
75683,TX,48315,Marion,26
75630,TX,48315,Marion,26
75657,TX,48315,Marion,26
79749,TX,48317,Martin,26
79783,TX,48317,Martin,26
79782,TX,48317,Martin,26
79748,TX,48317,Martin,26
79713,TX,48317,Martin,26
79720,TX,48317,Martin,26
79331,TX,48317,Martin,26
76848,TX,48319,Mason,26
76820,TX,48319,Mason,26
76825,TX,48319,Mason,26
76831,TX,48319,Mason,26
76856,TX,48319,Mason,26
78624,TX,48319,Mason,26
76842,TX,48319,Mason,26
76869,TX,48319,Mason,26
77420,TX,48321,Matagorda,26
77458,TX,48321,Matagorda,26
77404,TX,48321,Matagorda,26
77415,TX,48321,Matagorda,26
77440,TX,48321,Matagorda,26
77414,TX,48321,Matagorda,26
77419,TX,48321,Matagorda,26
77465,TX,48321,Matagorda,26
77468,TX,48321,Matagorda,26
77483,TX,48321,Matagorda,26
77428,TX,48321,Matagorda,26
77457,TX,48321,Matagorda,26
77482,TX,48321,Matagorda,26
77480,TX,48321,Matagorda,26
77456,TX,48321,Matagorda,26
78853,TX,48323,Maverick,26
78852,TX,48323,Maverick,26
78860,TX,48323,Maverick,26
78877,TX,48323,Maverick,26
78003,TX,48325,Medina,19
78056,TX,48325,Medina,19
78886,TX,48325,Medina,19
78057,TX,48325,Medina,19
78066,TX,48325,Medina,19
78850,TX,48325,Medina,19
78253,TX,48325,Medina,19
78254,TX,48325,Medina,19
78861,TX,48325,Medina,19
78039,TX,48325,Medina,19
78052,TX,48325,Medina,19
78059,TX,48325,Medina,19
78009,TX,48325,Medina,19
78016,TX,48325,Medina,19
78023,TX,48325,Medina,19
76848,TX,48327,Menard,26
76854,TX,48327,Menard,26
76856,TX,48327,Menard,26
76859,TX,48327,Menard,26
76841,TX,48327,Menard,26
79758,TX,48329,Midland,16
79766,TX,48329,Midland,16
79765,TX,48329,Midland,16
79701,TX,48329,Midland,16
79704,TX,48329,Midland,16
79703,TX,48329,Midland,16
79705,TX,48329,Midland,16
79702,TX,48329,Midland,16
79712,TX,48329,Midland,16
79711,TX,48329,Midland,16
79708,TX,48329,Midland,16
79707,TX,48329,Midland,16
79706,TX,48329,Midland,16
79710,TX,48329,Midland,16
79782,TX,48329,Midland,16
79755,TX,48329,Midland,16
76556,TX,48331,Milam,26
76520,TX,48331,Milam,26
77836,TX,48331,Milam,26
76519,TX,48331,Milam,26
78947,TX,48331,Milam,26
76523,TX,48331,Milam,26
76569,TX,48331,Milam,26
76567,TX,48331,Milam,26
76570,TX,48331,Milam,26
76534,TX,48331,Milam,26
76577,TX,48331,Milam,26
76578,TX,48331,Milam,26
77857,TX,48331,Milam,26
76518,TX,48331,Milam,26
76511,TX,48331,Milam,26
76880,TX,48333,Mills,26
76844,TX,48333,Mills,26
76890,TX,48333,Mills,26
76853,TX,48333,Mills,26
76531,TX,48333,Mills,26
76864,TX,48333,Mills,26
76801,TX,48333,Mills,26
76442,TX,48333,Mills,26
76870,TX,48333,Mills,26
79565,TX,48335,Mitchell,26
79545,TX,48335,Mitchell,26
79512,TX,48335,Mitchell,26
76945,TX,48335,Mitchell,26
79526,TX,48335,Mitchell,26
79532,TX,48335,Mitchell,26
79720,TX,48335,Mitchell,26
76228,TX,48337,Montague,26
76255,TX,48337,Montague,26
76251,TX,48337,Montague,26
76252,TX,48337,Montague,26
76225,TX,48337,Montague,26
76261,TX,48337,Montague,26
76230,TX,48337,Montague,26
76234,TX,48337,Montague,26
76265,TX,48337,Montague,26
76239,TX,48337,Montague,26
76270,TX,48337,Montague,26
77356,TX,48339,Montgomery,10
77303,TX,48339,Montgomery,10
77333,TX,48339,Montgomery,10
77358,TX,48339,Montgomery,10
77357,TX,48339,Montgomery,10
77302,TX,48339,Montgomery,10
77301,TX,48339,Montgomery,10
77362,TX,48339,Montgomery,10
77365,TX,48339,Montgomery,10
77306,TX,48339,Montgomery,10
77318,TX,48339,Montgomery,10
77305,TX,48339,Montgomery,10
77304,TX,48339,Montgomery,10
77316,TX,48339,Montgomery,10
77372,TX,48339,Montgomery,10
77447,TX,48339,Montgomery,10
77353,TX,48339,Montgomery,10
77378,TX,48339,Montgomery,10
77380,TX,48339,Montgomery,10
77355,TX,48339,Montgomery,10
77382,TX,48339,Montgomery,10
77381,TX,48339,Montgomery,10
77354,TX,48339,Montgomery,10
77339,TX,48339,Montgomery,10
77328,TX,48339,Montgomery,10
77385,TX,48339,Montgomery,10
77384,TX,48339,Montgomery,10
77393,TX,48339,Montgomery,10
77873,TX,48339,Montgomery,10
77327,TX,48339,Montgomery,10
77386,TX,48339,Montgomery,10
77387,TX,48339,Montgomery,10
79029,TX,48341,Moore,26
79058,TX,48341,Moore,26
79036,TX,48341,Moore,26
79083,TX,48341,Moore,26
79022,TX,48341,Moore,26
79086,TX,48341,Moore,26
79013,TX,48341,Moore,26
79018,TX,48341,Moore,26
75636,TX,48343,Morris,26
75638,TX,48343,Morris,26
75558,TX,48343,Morris,26
75455,TX,48343,Morris,26
75668,TX,48343,Morris,26
75686,TX,48343,Morris,26
75568,TX,48343,Morris,26
75656,TX,48343,Morris,26
75571,TX,48343,Morris,26
79234,TX,48345,Motley,26
79235,TX,48345,Motley,26
79256,TX,48345,Motley,26
79201,TX,48345,Motley,26
79244,TX,48345,Motley,26
79255,TX,48345,Motley,26
75963,TX,48347,Nacogdoches,26
75962,TX,48347,Nacogdoches,26
75958,TX,48347,Nacogdoches,26
75961,TX,48347,Nacogdoches,26
75965,TX,48347,Nacogdoches,26
75788,TX,48347,Nacogdoches,26
75964,TX,48347,Nacogdoches,26
75937,TX,48347,Nacogdoches,26
75760,TX,48347,Nacogdoches,26
75943,TX,48347,Nacogdoches,26
75944,TX,48347,Nacogdoches,26
75978,TX,48347,Nacogdoches,26
75946,TX,48347,Nacogdoches,26
75110,TX,48349,Navarro,26
76679,TX,48349,Navarro,26
